#version,serial,flight,call,time,state,state_name,acceleration,pressure,altitude,height,speed,temperature,drogue_voltage,main_voltage,battery_voltage,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop,sat01,sat02,sat03,sat04,sat05,sat06,sat07,sat08,sat09,sat10,sat11,sat12,sat13,sat14,sat15,sat16,sat17,sat18,sat19,sat20,sat21,sat22,sat23,sat24,sat25,sat26,sat27,sat28,sat29,sat30,sat31,sat32
6, 11641, 3,KJ5KAL,    -0.30, 3,   boost,    1.03,  87777.00, 1194.26,    0.75,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.29, 3,   boost,   -0.00,  87777.00, 1194.26,    0.75,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.28, 3,   boost,   -1.03,  87777.00, 1194.26,    0.75,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.27, 3,   boost,   -1.55,  87777.00, 1194.26,    0.75,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.26, 3,   boost,   -0.52,  87772.00, 1194.72,    1.22,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.25, 3,   boost,    1.03,  87772.00, 1194.72,    1.22,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.24, 3,   boost,   -0.00,  87772.00, 1194.72,    1.22,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.23, 3,   boost,   -2.06,  87772.00, 1194.72,    1.22,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.22, 3,   boost,   -1.55,  87772.00, 1194.72,    1.22,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.21, 3,   boost,   -1.55,  87784.00, 1193.60,    0.09,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.20, 3,   boost,   -0.52,  87784.00, 1193.60,    0.09,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.19, 3,   boost,   -2.58,  87784.00, 1193.60,    0.09,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.18, 3,   boost,   -0.00,  87784.00, 1193.60,    0.09,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.17, 3,   boost,    0.52,  87784.00, 1193.60,    0.09,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.16, 3,   boost,   -1.03,  87780.00, 1193.97,    0.47,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.15, 3,   boost,    0.52,  87780.00, 1193.97,    0.47,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.14, 3,   boost,   -1.03,  87780.00, 1193.97,    0.47,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.13, 3,   boost,   -3.10,  87780.00, 1193.97,    0.47,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.12, 3,   boost,   -0.00,  87780.00, 1193.97,    0.47,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.11, 3,   boost,   -2.58,  87801.00, 1192.01,   -1.50,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.10, 3,   boost,   -0.00,  87801.00, 1192.01,   -1.50,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.09, 3,   boost,   -3.10,  87801.00, 1192.01,   -1.50,    0.00, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.08, 3,   boost,   -0.00,  87801.00, 1192.01,   -1.50,    0.03, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.07, 3,   boost,   -0.52,  87801.00, 1192.01,   -1.50,    0.09, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.06, 3,   boost,   23.74,  87790.00, 1193.04,   -0.47,    0.23, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.05, 3,   boost,   40.78,  87790.00, 1193.04,   -0.47,    0.49, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.04, 3,   boost,   26.32,  87790.00, 1193.04,   -0.47,    0.93, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.03, 3,   boost,   76.90,  87790.00, 1193.04,   -0.47,    1.60, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.02, 3,   boost,   93.42,  87790.00, 1193.04,   -0.47,    2.48, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,    -0.01, 3,   boost,  195.62,  87865.00, 1186.03,   -7.48,    3.53, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
6, 11641, 3,KJ5KAL,     0.00, 3,   boost,  131.62,  87865.00, 1186.03,   -7.48,    4.64, 44.4, 4.08, 4.13, 4.10, 1, 1, 15,  33.1671051,-106.3430282,  1236.0, 2026,  6, 12, 18, 55, 34,        0,        0,   0,   0,   1.6,2147483647.0,2147483647.0,  0,  0,  0, 15, 15,  0,  0,  0,  0, 33,  0,  0,  0,  0, 27, 17,  0,  8,  0, 23,  0,  0, 18, 19, 11, 26,  0,  0, 30,  0,  0,  0
